name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	Institution	source_system	collection
"Hodges, Ruth"	personal					UNCW	CONTENTdm	Art in Randall Library
"Hogue, Mary Anne"	personal					UNCW	CONTENTdm	Art in Randall Library
"Holden-Hall, Mary"	personal					UNCW	CONTENTdm	Art in Randall Library
"Holleman, Pat"	personal					UNCW	CONTENTdm	Art in Randall Library
"Horton, Desiree"	personal					UNCW	CONTENTdm	Art in Randall Library
"Howard, Becky Pickerell"	personal					UNCW	CONTENTdm	Art in Randall Library
"Howard, Becky Pickerrell"	personal					UNCW	CONTENTdm	Art in Randall Library
"Howell, Claude"	personal					UNCW	CONTENTdm	Art in Randall Library
"Hoxie, Margaret"	personal					UNCW	CONTENTdm	Art in Randall Library
"Hubbard, William"	personal					UNCW	CONTENTdm	Art in Randall Library
"Huber, Fritzi"	personal					UNCW	CONTENTdm	Art in Randall Library
"Huggins, Victor"	personal					UNCW	CONTENTdm	Art in Randall Library
"Huggins, Victor"	personal					UNCW	CONTENTdm	Art in Randall Library
"Hughes, Judy"	personal					UNCW	CONTENTdm	Art in Randall Library
"Hund, J"	personal					UNCW	CONTENTdm	Art in Randall Library
"Hutchins, Amelia"	personal					UNCW	CONTENTdm	Art in Randall Library
"Icard, Helen"	personal					UNCW	CONTENTdm	Art in Randall Library
"Icard, Helen"	personal					UNCW	CONTENTdm	Art in Randall Library
"Icard, Helene"	personal					UNCW	CONTENTdm	Art in Randall Library
"Icard, Helene"	personal					UNCW	CONTENTdm	Art in Randall Library
"Ihly, Sandra"	personal					UNCW	CONTENTdm	Art in Randall Library
"Ito, Handoku"	personal					UNCW	CONTENTdm	Art in Randall Library
"Ivers, George"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jablonsky, Carol"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jackson, Lola"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jacobus-Mueller, Lindsay"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jacques, Anita"	personal					UNCW	CONTENTdm	Art in Randall Library
"James, William"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jamison, Barbara"	personal					UNCW	CONTENTdm	Art in Randall Library
"Janosko, Sherryl"	personal					UNCW	CONTENTdm	Art in Randall Library
"Janosko, Sherryl"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jeffries, Aileen F."	personal					UNCW	CONTENTdm	Art in Randall Library
"Johns, Donald"	personal					UNCW	CONTENTdm	Art in Randall Library
"Johnson, Cathy"	personal					UNCW	CONTENTdm	Art in Randall Library
"Johnson, Elizabeth"	personal					UNCW	CONTENTdm	Art in Randall Library
"Johnson, Marcus"	personal					UNCW	CONTENTdm	Art in Randall Library
Jones	personal					UNCW	CONTENTdm	Art in Randall Library
"Jones, Ellen Sherburne"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jones, Yvonne"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jonkheer, Mitzy"	personal					UNCW	CONTENTdm	Art in Randall Library
"Jordan, Elsie"	personal					UNCW	CONTENTdm	Art in Randall Library
Justin J. Johns	personal					UNCW	CONTENTdm	Art in Randall Library
"Kapraun, Donald"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kapraun, Donald F"	personal					UNCW	CONTENTdm	Art in Randall Library
"Karkut, Barbara"	personal					UNCW	CONTENTdm	Art in Randall Library
Katherine Stafford	personal					UNCW	CONTENTdm	Art in Randall Library
"Kazantzis, Doug"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kendall, Francis"	personal					UNCW	CONTENTdm	Art in Randall Library
"Khot, Chayan"	personal					UNCW	CONTENTdm	Art in Randall Library
"Khot, Chayan"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kirby, Denise"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kopp, Donnie"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kowalski, Wendy"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kozelski, Nellie"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kozelski, Nellie"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kozma, Paul"	personal					UNCW	CONTENTdm	Art in Randall Library
"Krouse, Ned"	personal					UNCW	CONTENTdm	Art in Randall Library
"Kurowski, Anne Van Blarcom"	personal					UNCW	CONTENTdm	Art in Randall Library
"La Fontaine, Frances"	personal					UNCW	CONTENTdm	Art in Randall Library
"La Fontaine, Francis"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lanzi, Pat"	personal					UNCW	CONTENTdm	Art in Randall Library
"Larko, Anita"	personal					UNCW	CONTENTdm	Art in Randall Library
"Latoz, Jim"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lauzon, V. Ryan"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lauzon, V. Ryan"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lawing, Eric"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lawrence, Erika"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lazic, Branco"	personal					UNCW	CONTENTdm	Art in Randall Library
Lebadang	personal					UNCW	CONTENTdm	Art in Randall Library
"Leden, John"	personal					UNCW	CONTENTdm	Art in Randall Library
"Leden, John"	personal					UNCW	CONTENTdm	Art in Randall Library
Lee Woodard	personal					UNCW	CONTENTdm	Art in Randall Library
"Leggett, Bette"	personal					UNCW	CONTENTdm	Art in Randall Library
"Leonard, Shirley"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lequire, Stephen"	personal					UNCW	CONTENTdm	Art in Randall Library
"LeQuire, Stephen D."	personal					UNCW	CONTENTdm	Art in Randall Library
"Leroy, Robert"	personal					UNCW	CONTENTdm	Art in Randall Library
"LeRoy, Robert"	personal					UNCW	CONTENTdm	Art in Randall Library
"Levine, Steve"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lichttenstein, Roy"	personal					UNCW	CONTENTdm	Art in Randall Library
