name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Griffey, Marion L."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin-Colker, Alexis."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Arthur, 1948?-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Carly."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Christopher, 1954-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Clarence A., Jr."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Clarence Walton."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Ezra E., Jr."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Gerald, 1803-1840."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, H. B."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, James B."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, John A. (John Ansley), 1912-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Karen."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Kenneth Adolphus."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Kenneth Asolphus."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Lloyd E., 1893-1987."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Peron."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Susan."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Thomas Battle."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, W. W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, William."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffin, Willie."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffith, Andy, 1926-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffith, Florence, 1911-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffith, Paul, b. 1907?"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffith, Pauline, 1908-1990."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffiths, H. Craven."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffiths, Richard."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffitt, Joseph."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Griffon, Karon."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grigg, W. Randolph."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grigorovich, I. K. (Ivan Konstantinovich), 1853-1930."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimes Residence Hall (Chapel Hill, N.C.)"	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimes, Bryan, 1828-1880."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimes, Bryan."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimes, David A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimes, John Bryan, 1868-1923."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimshaw, James A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grimsley, Gertrude."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grinberg, Betty."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grindstaff, Charles Smith."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grindstaff, Flossie Cole."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grissom, Ed."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grissom, Joe, 1928-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grissom, Robert G."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gritter, Elizabeth."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gritton, Michael B."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grobe, Charles."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Groce, Edwin Ray."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grodman, Samuel."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Groff, Delia."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grogan, Emmett."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Groon, Marcella."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Groover, Marian, 1947-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grosch, Daniel S."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gross, Jimmy Lee."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grossman, Maggie."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grossman, Michael."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Groustine, G."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grove Park Inn (Asheville, N.C.)"	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Groves, Ernest R. (Ernest Rutherford), 1877-1946."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grubb, Donald H."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grubb, Eric A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gruber, Edward L., 1908-1996."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gruelle, Kit."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grundy, Pamela."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grunemeyer, Marilyn T."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grupper, Ira."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grus, K."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gryder, Helen Bobo."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Grygiel, Paul A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gryskiewicz, Stanley S."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gualdoni, Louis Jean."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gubert, T. E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gucwa, Robert J."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gudger, E. W. (Eugene Willis), 1866-1956."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guduru, Abhilash."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gueringer, Vanessa."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guernsey, Wellington, 1817-1885."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guess, Luana."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guest, Romeo Holland."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guglielmo, da Saliceto, ca. 1210-1276 or 7."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
Guglielmo.						UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guider, Ben."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guidi, C. C."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guijón, Leonor."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guijor, Leonor."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guilbert, E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guild, Joshua."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
Guilford College.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guilford County Courthouse (Greensboro, N.C.)"	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guilford, Earle E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guille, Carl."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guille, Frank."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guillory, Ferrel."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guilmant, Alexandre, 1837-1911."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guinier, Lani."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guion, J. A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guiteras, G. Patrick."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guitterrez, Kevin."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gullahbemi, Halim Abdul-Karim, 1948-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gulliver, Hal, 1935-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gumbert, Ferdinand, 1818-1896."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gumbs, Alexis Pauline, 1982-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gumbs, Alexis Pauline."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gump, Harry."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gung'l, Josef, 1810-1889."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gunn, Anton J., 1973-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gunsauls, C. S."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gunter, Sue."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Günther, Anton, 1876-1937."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guo, Merrybelle."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guo, Nailong."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guo, Nailung,"						UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guo, Weiwei."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gurira, Danai."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gurley, Walter Dallas, Jr."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gurney, A. R. (Albert Ramsdell), 1930-."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gurnsey, C."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gurry, Jane T."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gust, Frances."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gustaf V, King of Sweden, 1858-1950."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gustave, J."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
Gustave.						UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gustaveson, Norman."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gutenberg, Johann, 1397?-1468."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthridge, Bill, 1937-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, Claire."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, Clifton."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, H. B."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, James F."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, Linda."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, Madge, 1930-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, Paul Newman."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guthrie, Victoria A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gutierrez, Daniel."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gutterman, Kenneth."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guttu, Frank."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guy, Buddy."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guy, de Chauliac, ca. 1300-1368."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guyer, Patsy."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guylott, Robert, 1794-1876."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guynn, D. C. (David Clair), 1946-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guzmán, Emilio."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Guzy, Jacquelyn C."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwan, Ying-Chien."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwyn & West (Asheville, N.C.)"	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwyn, Joseph H."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwynn, Upton Bruce."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwynn, Walter, 1802-1882."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwyther, Lisa P."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gwyther, Robert E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gyen, Jack."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Gyrowetz, Adalbert, 1763-1850."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
H.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
H. J. B.						UNCCH	CONTENTdm	Shared Name Vocabulary 
H. Lee Waters Studio.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"H. S. Crocker & Co., Inc."	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
H.B. Stranahan & Co.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"H.F. Greene, Desr. & Engr."						UNCCH	CONTENTdm	Shared Name Vocabulary 
H.H. Lloyd & Co.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haag, Ken."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haakon VII, King of Norway, 1872-1957."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haas Wells, Darlene, 1944-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haas, Carola A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haas, Charles, 19th cent."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haas, Philip, fl. 1837-1863."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haas, Tom"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haas, Tom."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haberkorn, Tyrell."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Habitat for Humanity International, Inc."	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
Habitat for Humanity of Orange County.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Habitat for Humanity, inc."	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Habsburg, Otto von, 1912-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackett, Harold E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackler, James Frank."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackley, Vic."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney Training School (Chapel Hill, N.C.)"	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney, Burnice."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney, Courtney Thomas."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney, Joe."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney, John H."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney, John N."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hackney, Sylvester."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haddad, Carol."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haddox, Freddie, 1947-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haden, Cyndi Ann."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hadley, Wade Hampton, 1909-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haefeli, Kurt Lamont."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haefner, Paul A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haeseler, Gottfried von."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haeseler, Gottlieb Ferdinand Albert Alexis, Graf von, 1836-1919."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haesloop, John Gamage."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haessly, Lynn."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haeusser, Ernest."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hagan, Bessie Patricia W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hagan, Jacqueline Maria."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hage, Joel."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hagen, Katherine Ann."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hager, Sylvia."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haggard, Paul W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haggerty, Robert J."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hagler, Sandra."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hagshenas, Parisa."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hagstrom, Emily."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hahn, Patrick."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hahn, Ross."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hahn, Steven, 1951-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haie, F. G."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haig, Douglas, Sir, 1861-1928."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haigler, Theodore E., Jr."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hailey, Shirley Lucille."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haimovici, Manuel."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hain, F. P. (Fred Paul)"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haines, John Thomas, 1799?-1843."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haines, Robert W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hairr, John."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hairston, Evelyn."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haithcock, Tim."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haithcock, Versa V."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haj, Joseph C."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hajar, Laura."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
Haji Noor Deen Mi Guang Jiang.						UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hakan, Joe."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, Bob."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, C. L."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, Ellis Scott."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, James W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, Jordan."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, Philip E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, Philip, 1854-1934."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hale, Sarah Josepha Buell, 1788-1879."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haleby, F."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haley, Alex."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haley, Nannie V., 1925-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Haley, Pat."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
Halifax County (N.C.). Board of County Commissioners.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
Halifax County (N.C.). Board of Education.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
Halifax County (N.C.). Good Roads Commission.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Billy Ray, 1948-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Bly."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Bob, 1944-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, C. M."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Charles A. S."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Dock E. (Dock Edward), 1892-1976."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Earl H."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Edward S., b. ca. 1840."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Ethel H."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, F. G. (Frank Gregory), 1896-1967."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Foley."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Francis Ferris."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Francis Flowers."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Frank."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Gwendolyn Midlo."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, J. G."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Jackson."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Jacquelyn Dowd."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, James E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, James Parker, Jr."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Jim."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, John T., composer."	personal		composer			UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Katori."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Lassiter."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Mamie."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Mary Frances."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Parker."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, R. R."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Ray."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Ricky V., Sr."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Robert A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Roy G. (Roy Griffith)"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, S. C., Mrs., 1800-1881."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hall, Shannon."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halleck, H. W. (Henry Wager), 1815-1872."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hallgren, Art."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halliday, A."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hallier, Richard."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halls, Justin."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hallstrom, Carol Rogoff, 1942-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halma, Charles."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halperín, Laura."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halpern, Gilbert."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Halpin, J. E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
Halsey Mining and Smelting Co.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
Halsey Mining and Smelting Co.--Maps.	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Ham, James."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Ham, Roy, 1925-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamblett, Theora, 1895-1977."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamby, George W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamer, Camilla."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton Hall (Chapel Hill, N.C.)"	corporate					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Elizabeth."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, George, 1937-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, George, 1941-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Grace Towns, 1907-1992."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Hubert Ion Wetherall, 1861-1914."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Ian, Sir, 1853-1947."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Joseph Grégoire de Roulhac, 1878-1961."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Mary."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Pamela."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Patrick, 1904 March 17-1962."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamilton, Steven W."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlett, J. E."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlett, Martha R."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlett, Robert Edwin."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlett, William C."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlin, Charles Eugene."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlin, Ernestine."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamlin, William, 1946?-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamm, Bradley Jay, Ph. D."						UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamm, Mia, 1972-"	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
"Hamme, Martha Allen."	personal					UNCCH	CONTENTdm	Shared Name Vocabulary 
