name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
Cote, Michelle L.	personal		Creator			UNCCH	CDR	
Cote, Sarah	personal		Author			UNCCH	CDR	
Cote', Rachel Julia	personal		Creator			UNCCH	CDR	
Cotsapas, Chris	personal		Creator			UNCCH	CDR	
Cotten, Glen J.	personal		Creator			UNCCH	CDR	
Cotten, Steven W	personal		Creator			UNCCH	CDR	
Cotten, Steven Wesley	personal		Creator			UNCCH	CDR	
Cotter, Anne	personal		Creator			UNCCH	CDR	
Cotter, Chris	personal		Creator			UNCCH	CDR	
Cotter, Genevieve Ward	personal		Creator			UNCCH	CDR	
Cotter, Katie	personal		Creator			UNCCH	CDR	
Cotter, Peggy	personal		Thesis advisor			UNCCH	CDR	
Cotterman, Rachel	personal		Creator			UNCCH	CDR	
Cottingham, Kathryn L	personal		Creator			UNCCH	CDR	
Cottle, Matthew Robert	personal		Creator			UNCCH	CDR	
Cotto-Moreno, Sonia	personal		Creator			UNCCH	CDR	
Cotton, Elizabeth Bradley	personal		Creator			UNCCH	CDR	
Cotton, Kathy	personal		Thesis advisor			UNCCH	CDR	
Cottrell, Erika K	personal		Creator			UNCCH	CDR	
Cottrell, Lesley	personal		Creator			UNCCH	CDR	
Cottrell, Marsha L.	personal		Creator			UNCCH	CDR	
Couch, Amber N.	personal		Creator			UNCCH	CDR	
Couch, Claire	personal		Creator			UNCCH	CDR	
Couch, Fergus J	personal		Creator			UNCCH	CDR	
Couch, Marion	personal		Creator			UNCCH	CDR	
Couch, Nelson W.	personal		Thesis advisor			UNCCH	CDR	
Couchell-Koutsogiorgas, Dimitrios	personal		Creator			UNCCH	CDR	
Coulibaly, Sheick O	personal		Creator			UNCCH	CDR	
Coulliette, Angela D.	personal		Creator			UNCCH	CDR	
Coulston, Jonathan	personal		Thesis advisor			UNCCH	CDR	
Council, Sarah Elizabeth	personal		Creator			UNCCH	CDR	
Counter, Christopher	personal		Thesis advisor			UNCCH	CDR	
Counts, Jennifer	personal		Creator			UNCCH	CDR	
Couper, David	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Couper, Lisa	personal		Creator			UNCCH	CDR	
Courtheyn, Christopher	personal		Creator			UNCCH	CDR	
Courtney, Kenan P.	personal		Creator			UNCCH	CDR	
Courtney, Sherry E	personal		Creator			UNCCH	CDR	
Courtright, Paul	personal		Thesis advisor			UNCCH	CDR	
Courtwright, Andrew	personal		Creator			UNCCH	CDR	
Coury, Katherine	personal		Creator			UNCCH	CDR	
Couser, Natario	personal		Creator			UNCCH	CDR	
Cousins, Stefanie	personal		Creator			UNCCH	CDR	
Coussens, Brian	personal		Creator			UNCCH	CDR	
Coutinho, Raquel	personal		Creator			UNCCH	CDR	
Coutinho, Raquel Zanatta	personal		Creator			UNCCH	CDR	
Coutinho-Budd, Jaeda	personal		Creator			UNCCH	CDR	
Coutinho-Budd, Jaeda C.	personal		Creator			UNCCH	CDR	
Couture, Alexander Hoff	personal		Creator			UNCCH	CDR	
Couture, Shannon M.	personal		Creator			UNCCH	CDR	
Couture, Shannon Marie	personal		Creator			UNCCH	CDR	
Couvillion, Kaylee	personal		Creator			UNCCH	CDR	
Couzo, Evan	personal		Reviewer			UNCCH	CDR	
Couzo, Evan Andrew	personal		Creator			UNCCH	CDR	
Covach, John Rudolph	personal		Thesis advisor			UNCCH	CDR	
Covarrubias, Viena	personal		Creator			UNCCH	CDR	
Coven, Madeline	personal		Creator			UNCCH	CDR	
Covington, Amber	personal		Creator			UNCCH	CDR	
Covington, Caitlin	personal		Creator			UNCCH	CDR	
Covington, James	personal		Creator			UNCCH	CDR	
Covington, Paul S	personal		Creator			UNCCH	CDR	
Covington, Thomas	personal		Creator			UNCCH	CDR	
Covington Jr., Howard E.	personal		Creator			UNCCH	CDR	
Cowan, David	personal		Creator			UNCCH	CDR	
Cowan, Richard	personal		Creator			UNCCH	CDR	
Cowan, Spencer M.	personal		Creator			UNCCH	CDR	
Coward, Kyle Antar	personal		Creator			UNCCH	CDR	
Cowdery, Taylor	personal		Thesis advisor			UNCCH	CDR	
Cowell, Glynis	personal		Thesis advisor			UNCCH	CDR	
Cowen, Peter	personal		Thesis advisor			UNCCH	CDR	
Cowherd, Stacy Mclellan	personal		Creator			UNCCH	CDR	
Cowhig, David	personal		Creator			UNCCH	CDR	
Cowhig, Mike	personal		Creator			UNCCH	CDR	
Cowie, Martin	personal		Creator			UNCCH	CDR	
Cowins, Elicia Parker	personal		Creator			UNCCH	CDR	
Cowley, Dale	personal		Thesis advisor			UNCCH	CDR	
Cowman, Gretchen	personal		Creator			UNCCH	CDR	
Cowman, Gretchen A.	personal		Creator			UNCCH	CDR	
Cox, Adrienne	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Cox, Amanda J	personal		Creator			UNCCH	CDR	
Cox, Benjamin	personal		Creator			UNCCH	CDR	
Cox, Christopher E	personal		Creator			UNCCH	CDR	
Cox, Christopher E.	personal		Creator			UNCCH	CDR	
Cox, Clint	personal		Thesis advisor			UNCCH	CDR	
Cox, Courtnee	personal		Creator			UNCCH	CDR	
Cox, Courtney	personal		Creator			UNCCH	CDR	
Cox, Crystal R.	personal		Creator			UNCCH	CDR	
Cox, David G	personal		Creator			UNCCH	CDR	
Cox, Elizabeth T.	personal		Creator			UNCCH	CDR	
Cox, Emily L.	personal		Creator			UNCCH	CDR	
Cox, Graham	personal		Thesis advisor			UNCCH	CDR	
Cox, J. Robert	personal		Thesis advisor			UNCCH	CDR	
Cox, Joy	personal		Reviewer			UNCCH	CDR	
Cox, Kenneth L	personal		Creator			UNCCH	CDR	
Cox, Kenneth M., Au.D	personal		Creator			UNCCH	CDR	
Cox, Lillie	personal		Creator			UNCCH	CDR	
Cox, Linda	personal		Creator			UNCCH	CDR	
Cox, Martha	personal		Thesis advisor			UNCCH	CDR	
Cox, Mary O.	personal		Creator			UNCCH	CDR	
Cox, Melissa	personal		Creator			UNCCH	CDR	
Cox, Nancy J	personal		Creator			UNCCH	CDR	
Cox, Paige N	personal		Creator			UNCCH	CDR	
Cox, Phillip	personal		Creator			UNCCH	CDR	
Cox, Sarah E.	personal		Creator			UNCCH	CDR	
Cox, Shannon	personal		Reviewer			UNCCH	CDR	
Cox, Wendy	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Coy, Sarah	personal		Creator			UNCCH	CDR	
Coy, Shannon	personal		Creator			UNCCH	CDR	
Coyle, Erin K.	personal		Creator			UNCCH	CDR	
Coyle, Jessica	personal		Creator			UNCCH	CDR	
Coyle, Philip	personal		Thesis advisor			UNCCH	CDR	
Coyman, Ernest	personal		Creator			UNCCH	CDR	
Coyne, Glynis L.	personal		Creator			UNCCH	CDR	
Coyne, James C	personal		Creator			UNCCH	CDR	
Coyne, Joshua	personal		Creator			UNCCH	CDR	
Coyne-Beasley, Tamera	personal		Creator			UNCCH	CDR	
Cozart, Emily Smyth	personal		Creator			UNCCH	CDR	
Cozzie, David	personal		Creator			UNCCH	CDR	
Cozzo, Alyssa	personal		Author			UNCCH	CDR	
Crabtree, Jonathan D.	personal		Creator			UNCCH	CDR	
Craddock, Nick	personal		Creator			UNCCH	CDR	
Cradock, Angie	personal		Creator			UNCCH	CDR	
Craeger, Mark A.	personal		Creator			UNCCH	CDR	
Craft, Anna R.	personal		Creator			UNCCH	CDR	
Craft, Susan M.	personal		Creator			UNCCH	CDR	
Craft Morgan, Jennifer	personal		Thesis advisor			UNCCH	CDR	
Cragnolin, Karen	personal		Creator			UNCCH	CDR	
Craig, Calvin Hamrick	personal		Creator			UNCCH	CDR	
Craig, Christopher Patrick	personal		Creator			UNCCH	CDR	
Craig, J. Kevin	personal		Thesis advisor			UNCCH	CDR	
Craig, Olivia	personal		Creator			UNCCH	CDR	
Craig, Shona S	personal		Creator			UNCCH	CDR	
Craig, Stephen	personal		Thesis advisor			UNCCH	CDR	
Craig, Stuart AS	personal		Creator			UNCCH	CDR	
Craigo, Sean C.	personal		Creator			UNCCH	CDR	
Crais, Elizabeth	personal		Thesis advisor			UNCCH	CDR	
Cram, Tyler Robert	personal		Creator			UNCCH	CDR	
Cramer, Jeremy	personal		Creator			UNCCH	CDR	
Cramton, Martin	personal		Creator			UNCCH	CDR	
Crandall, David	personal		Thesis advisor			UNCCH	CDR	
Crandell, Jamie	personal		Thesis advisor			UNCCH	CDR	
Crane, Heidi M	personal		Creator			UNCCH	CDR	
Crane, Justin P.	personal		Creator			UNCCH	CDR	
Crane, Laurance	personal		Composer			UNCCH	CDR	
Crane, Melissa	personal		Creator			UNCCH	CDR	
Crane, Melissa M	personal		Creator			UNCCH	CDR	
Crane, Todd	personal		Thesis advisor			UNCCH	CDR	
Cranford, David	personal		Author			UNCCH	CDR	
Cranford, Emily	personal		Creator			UNCCH	CDR	
Cranford, Emily R.	personal		Creator			UNCCH	CDR	
Crank, James Andrew	personal		Creator			UNCCH	CDR	
Crankshaw, Erik C.	personal		Creator			UNCCH	CDR	
Crankshaw, Sydnee	personal		Creator			UNCCH	CDR	
Cranmer, Skyler	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Crapo, James D	personal		Creator			UNCCH	CDR	
Craske, Michelle	personal		Creator			UNCCH	CDR	
Craven, Robin Renee	personal		Creator			UNCCH	CDR	
Cravener, Richard	personal		Thesis advisor			UNCCH	CDR	
Cravey, Altha	personal		Thesis advisor			UNCCH	CDR	
Crawford, Dana C	personal		Creator			UNCCH	CDR	
Crawford, Gabe	personal		Creator			UNCCH	CDR	
Crawford, Gabriel	personal		Creator			UNCCH	CDR	
Crawford, Gregory	personal		Thesis advisor			UNCCH	CDR	
Crawford, Gregory E	personal		Creator			UNCCH	CDR	
Crawford, Lauren	personal		Creator			UNCCH	CDR	
Crawford, Regina D.	personal		Creator			UNCCH	CDR	
Crawford, Robert	personal		Composer			UNCCH	CDR	
Crawford-Brown, Douglas J.	personal		Thesis advisor			UNCCH	CDR	
Crayton, Mack E	personal		Creator			UNCCH	CDR	
Crea, Thomas M.	personal		Creator			UNCCH	CDR	
Creager, Mark A.	personal		Creator			UNCCH	CDR	
Creager-Allen, Rachel	personal		Creator			UNCCH	CDR	
Credeur, Daniel	personal		Thesis advisor			UNCCH	CDR	
Creduer, Daniel	personal		Thesis advisor			UNCCH	CDR	
Creech, Griffin Bennett	personal		Creator			UNCCH	CDR	
Creech, James	personal		Creator			UNCCH	CDR	
Creed, Debbi Karen	personal		Creator			UNCCH	CDR	
Creed, Deborah	personal		Creator			UNCCH	CDR	
Creed, Michael W.	personal		Creator			UNCCH	CDR	
Creed, Sarah J	personal		Creator			UNCCH	CDR	
Creekmore, Benjamin	personal		Creator			UNCCH	CDR	
Creeley, Will	personal		Thesis advisor			UNCCH	CDR	
Cremieux, Pierre	personal		Thesis advisor			UNCCH	CDR	
Crenshaw, Karen D.	personal		Creator			UNCCH	CDR	
Crenshaw, Lisa	personal		Creator			UNCCH	CDR	
Crescenzi, Anita	personal		Creator			UNCCH	CDR	
Crescenzi, Mark	personal		Thesis advisor			UNCCH	CDR	
Crescenzi, Mark J. C.	personal		Thesis advisor			UNCCH	CDR	
Crespo, Eric	personal		Creator			UNCCH	CDR	
Crespo, Eric Michael, M.D.	personal		Creator			UNCCH	CDR	
Cressman, Anna Marlene	personal		Creator			UNCCH	CDR	
Cresson, Matthew	personal		Creator			UNCCH	CDR	
Crews, Anne L	personal		Creator			UNCCH	CDR	
Crews, Fulton	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Crews, Jean	personal		Creator			UNCCH	CDR	
Crews, Rex	personal		Creator			UNCCH	CDR	
Crews, Stephen	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Cribb, Jeremy A.	personal		Creator			UNCCH	CDR	
Cribb, Paul J	personal		Creator			UNCCH	CDR	
Cribbs, Elizabeth Hille	personal		Creator			UNCCH	CDR	
Crick, Jeffrey S.	personal		Creator			UNCCH	CDR	
Crijns, Harry J.	personal		Creator			UNCCH	CDR	
Crimmins, Michael	personal		Thesis advisor			UNCCH	CDR	
Crimmins, Michael T.	personal		Thesis advisor			UNCCH	CDR	
Crimmins, Mike	personal		Creator			UNCCH	CDR	
Crippen, Gordon M.	personal		Creator			UNCCH	CDR	
Criqui, Michael	personal		Creator			UNCCH	CDR	
Criqui, Michael H	personal		Creator			UNCCH	CDR	
Criqui, Michael H.	personal		Creator			UNCCH	CDR	
Crisp, Rebekah Bhavani	personal		Creator			UNCCH	CDR	
Crisp, Samantha	personal		Creator			UNCCH	CDR	
Crisponi, Laura	personal		Creator			UNCCH	CDR	
Crissman, Laurel	personal		Thesis advisor			UNCCH	CDR	
Cristaudo, Katharine	personal		Creator			UNCCH	CDR	
Cristea, Ileana	personal		Thesis advisor			UNCCH	CDR	
Cristofanilli, Massimo	personal		Creator			UNCCH	CDR	
Cristy, Sarah E.	personal		Creator			UNCCH	CDR	
Crivello, Antonino	personal		Creator			UNCCH	CDR	
Crivici, Romano	personal		Composer			UNCCH	CDR	
Crizer, David	personal		Creator			UNCCH	CDR	
Croasmun, Janice	personal		Creator			UNCCH	CDR	
Croca, Sara	personal		Creator			UNCCH	CDR	
Croce, Mariano	personal		Thesis advisor			UNCCH	CDR	
Croce, Max	personal		Thesis advisor			UNCCH	CDR	
Crocker, Gregory Steven	personal		Creator			UNCCH	CDR	
Crocker, Jonathan	personal		Creator			UNCCH	CDR	
Crocker, Jonny	personal		Creator			UNCCH	CDR	
Crocoll, Sara	personal		Creator			UNCCH	CDR	
Croffut, Samantha	personal		Creator			UNCCH	CDR	
Croft, Nahali	personal		Creator			UNCCH	CDR	
Crofton, Kevin M	personal		Creator			UNCCH	CDR	
Crofton, Kevin Michael	personal		Thesis advisor			UNCCH	CDR	
Croitoru, Kenneth	personal		Creator			UNCCH	CDR	
Croll, Meghan	personal		Creator			UNCCH	CDR	
Cromartie, Hannah Thankful	personal		Creator			UNCCH	CDR	
Cromeans, Theresa	personal		Thesis advisor			UNCCH	CDR	
Cromeens, Martha Grace	personal		Creator			UNCCH	CDR	
Cromer, Sheila	personal		Reviewer			UNCCH	CDR	
Crompton, Helen	personal		Creator			UNCCH	CDR	
Cromwell, Elizabeth	personal		Creator			UNCCH	CDR	
Crona, Daniel	personal		Creator			UNCCH	CDR	
Cronan, Mark Robert	personal		Creator			UNCCH	CDR	
Crone, Catherine	personal		Creator			UNCCH	CDR	
Cronin, Carolyn	personal		Author			UNCCH	CDR	
Cronin, Christopher J.	personal		Creator			UNCCH	CDR	
Cronin, Jennifer Lynne	personal		Creator			UNCCH	CDR	
Cronk, Ryan	personal		Creator			UNCCH	CDR	
Cronk, Ryan David	personal		Creator			UNCCH	CDR	
Cronquist, Michelle	personal		Creator			UNCCH	CDR	
Crook, Anne E.	personal		Creator			UNCCH	CDR	
Crook, Katherine	personal		Creator			UNCCH	CDR	
Crooks, James L	personal		Creator			UNCCH	CDR	
Crooks, Lisa	personal		Creator			UNCCH	CDR	
Crooks, Richard Henry	personal		Creator			UNCCH	CDR	
Crooks, Steven	personal		Thesis advisor			UNCCH	CDR	
Croop, Sarah	personal		Author			UNCCH	CDR	
Cropp, Cheryl D	personal		Creator			UNCCH	CDR	
Crosby, Carmen	personal		Creator			UNCCH	CDR	
Crosby, Jerstin	personal		Creator			UNCCH	CDR	
Crosby, Kathleen	personal		Creator			UNCCH	CDR	
Crosby, Lynn M	personal		Creator			UNCCH	CDR	
Crose, Lisa Eileen Stalheim	personal		Creator			UNCCH	CDR	
Cross, Charley Jo	personal		Creator			UNCCH	CDR	
Cross, George A M	personal		Creator			UNCCH	CDR	
Cross, Jason	personal		Thesis advisor			UNCCH	CDR	
Cross, Michael Y.	personal		Creator			UNCCH	CDR	
Cross, Will	personal		Thesis advisor			UNCCH	CDR	
Cross, William	personal		Thesis advisor			UNCCH	CDR	
Cross, William M.	personal		Creator			UNCCH	CDR	
Cross-Disorder Group of the Psychiatric Genomics Consortium	corporate		Creator			UNCCH	CDR	
Crossen, Daniel	personal		Author			UNCCH	CDR	
Crossen, Eric	personal		Creator			UNCCH	CDR	
Crossen, Stephanie Shelton	personal		Creator			UNCCH	CDR	
Crossfield, Erin	personal		Creator			UNCCH	CDR	
Crosslin, David R	personal		Creator			UNCCH	CDR	
Crosswell, Joseph	personal		Thesis advisor			UNCCH	CDR	
Crosswell, Joseph Robert	personal		Creator			UNCCH	CDR	
Croteau-Chonka, Damien	personal		Creator			UNCCH	CDR	
Crothers, Julia	personal		Creator			UNCCH	CDR	
Crotty, Karen	personal		Creator			UNCCH	CDR	
Crotwell, Shirley	personal		Creator			UNCCH	CDR	
Crouch, Dustin L	personal		Creator			UNCCH	CDR	
Crouchley, Deborah A.	personal		Creator			UNCCH	CDR	
Crouse, Julia	personal		Creator			UNCCH	CDR	
Crouse, Metta	personal		Creator			UNCCH	CDR	
Crouse, Raymond R.	personal		Creator			UNCCH	CDR	
Crout, Richard	personal		Creator			UNCCH	CDR	
Crow, Amy	personal		Creator			UNCCH	CDR	
Crow, Casey Lynn	personal		Creator			UNCCH	CDR	
Crow, David J.	personal		Creator			UNCCH	CDR	
Crow, Deserai	personal		Thesis advisor			UNCCH	CDR	
Crow, Rebecca A	personal		Creator			UNCCH	CDR	
Crow, Richard S	personal		Creator			UNCCH	CDR	
Crow, Robert	personal		Creator			UNCCH	CDR	
Crow, Timothy J.	personal		Creator			UNCCH	CDR	
Crowder, Denise K.	personal		Creator			UNCCH	CDR	
Crowder, Kyle	personal		Thesis advisor			UNCCH	CDR	
Crowder, Michael	personal		Creator			UNCCH	CDR	
Crowder, Robert	personal		Creator			UNCCH	CDR	
Crowe, Amanda	personal		Creator			UNCCH	CDR	
Crowe, Connelly	personal		Creator			UNCCH	CDR	
Crowe, Ian	personal		Creator			UNCCH	CDR	
Crowell, Karen	personal		Creator			UNCCH	CDR	
Crowl, Tessa	personal		Creator			UNCCH	CDR	
Crowley, Angela A	personal		Creator			UNCCH	CDR	
Crowley, Christy	personal		Creator			UNCCH	CDR	
Crowley, Jane M.	personal		Creator			UNCCH	CDR	
Crowley, Nikki	personal		Creator			UNCCH	CDR	
Crown, Thomas J.	personal		Creator			UNCCH	CDR	
Crowson, Mary	personal		Thesis advisor			UNCCH	CDR	
Crowther, Andrew J	personal		Creator			UNCCH	CDR	
Crozier, Jayne	personal		Creator			UNCCH	CDR	
Cruickshank, John	personal		Creator			UNCCH	CDR	
Cruickshanks, Karen J	personal		Creator			UNCCH	CDR	
Cruise, Ian	personal		Creator			UNCCH	CDR	
Crum, Wesley B.	personal		Creator			UNCCH	CDR	
Crumley, Carole L.	personal		Thesis advisor			UNCCH	CDR	
Crump, Brittany	personal		Creator			UNCCH	CDR	
Crump, Carolyn	personal		Thesis advisor			UNCCH	CDR	
Crump, John A.	personal		Creator			UNCCH	CDR	
Crunk, Phillip L.	personal		Creator			UNCCH	CDR	
Crutchfield, Trisha	personal		Creator			UNCCH	CDR	
Crutchfield, Trisha M.	personal		Creator			UNCCH	CDR	
Cruz, Cassandra	personal		Creator			UNCCH	CDR	
Cruz, Catherine Chou	personal		Creator			UNCCH	CDR	
Cruz, Theresa Harmony	personal		Creator			UNCCH	CDR	
Cruz Jiménez, Encarnación	personal		Creator			UNCCH	CDR	
Crye, Jennifer L.	personal		Creator			UNCCH	CDR	
Cryer, Emma	personal		Creator			UNCCH	CDR	
Crystal, Abe J.	personal		Creator			UNCCH	CDR	
Cseko, Gary Carl	personal		Creator			UNCCH	CDR	
Cubillos, Laura	personal		Creator			UNCCH	CDR	
Cuddapah, Jennifer	personal		Thesis advisor			UNCCH	CDR	
Cuddeback, Gary	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Cuellar, Jessica	personal		Creator			UNCCH	CDR	
Cuellar, Jessica A.	personal		Creator			UNCCH	CDR	
Cuellar, Matthew E.	personal		Creator			UNCCH	CDR	
Cuellar, Rebecca A. D.	personal		Creator			UNCCH	CDR	
Cuello-Garcia, Carlos A	personal		Creator			UNCCH	CDR	
Cuenca, Isabel	personal		Creator			UNCCH	CDR	
Cuenco, Karen T	personal		Creator			UNCCH	CDR	
Cuervo, Maria Catalina	personal		Creator			UNCCH	CDR	
Cueva Chacón, Lourdes M.	personal		Creator			UNCCH	CDR	
Cuffman, Lydia	personal		Creator			UNCCH	CDR	
Cui, Fuqiang	personal		Creator			UNCCH	CDR	
Cui, Juan	personal		Creator			UNCCH	CDR	
Cui, Lisa	personal		Creator			UNCCH	CDR	
Cui, Liwang	personal		Creator			UNCCH	CDR	
Cui, Rosa	personal		Creator			UNCCH	CDR	
Cui, Taoran	personal		Creator			UNCCH	CDR	
Cui, Tianqu	personal		Creator			UNCCH	CDR	
Cui, Yifan	personal		Author			UNCCH	CDR	
Cui, Zhaohui	personal		Creator			UNCCH	CDR	
Culbertson, Graham	personal		Creator			UNCCH	CDR	
Culbertson, Hunter	personal		Creator			UNCCH	CDR	
Culhane, Jennifer F	personal		Creator			UNCCH	CDR	
Cullen, John	personal		Creator			UNCCH	CDR	
Cullen, Karen W	personal		Creator			UNCCH	CDR	
Cullen, Taryn	personal		Creator			UNCCH	CDR	
Culler, Matthew B.	personal		Creator			UNCCH	CDR	
Culler, Megan Elaine	personal		Creator			UNCCH	CDR	
Cullimore, Amie J	personal		Creator			UNCCH	CDR	
Cullinan, Danica L.	personal		Creator			UNCCH	CDR	
Culmer, Tyechia L.	personal		Creator			UNCCH	CDR	
Culverhouse, Robert	personal		Creator			UNCCH	CDR	
Cumiskey, Anne-Marie	personal		Creator			UNCCH	CDR	
Cumming, Gabriel Benjamin	personal		Creator			UNCCH	CDR	
Cumming, Mandy	personal		Creator			UNCCH	CDR	
Cummings, Doyle M	personal		Creator			UNCCH	CDR	
Cummings, Greta G	personal		Creator			UNCCH	CDR	
Cummings, Steven R.	personal		Creator			UNCCH	CDR	
Cundill, Bonnie	personal		Creator			UNCCH	CDR	
Cuningham, John	personal		Creator			UNCCH	CDR	
Cunningham, Candice Kermitta	personal		Creator			UNCCH	CDR	
Cunningham, Caroline A.	personal		Creator			UNCCH	CDR	
Cunningham, Coleen K.	personal		Creator			UNCCH	CDR	
Cunningham, Connell	personal		Creator			UNCCH	CDR	
Cunningham, Courtney M.	personal		Creator			UNCCH	CDR	
Cunningham, Heather C.	personal		Creator			UNCCH	CDR	
Cunningham, Katharine A.	personal		Creator			UNCCH	CDR	
Cunningham, Kayla	personal		Author			UNCCH	CDR	
Cunningham, M. L.	personal		Thesis advisor			UNCCH	CDR	
Cunningham, Marc	personal		Creator			UNCCH	CDR	
Cunningham, Mark	personal		Creator			UNCCH	CDR	
Cunningham, Melissa	personal		Reviewer			UNCCH	CDR	
Cunningham, Michael L	personal		Creator			UNCCH	CDR	
Cunningham, Sojourna J.	personal		Creator			UNCCH	CDR	
Cunningham, William	personal		Creator			UNCCH	CDR	
Cupery, Tim	personal		Creator			UNCCH	CDR	
Cupito, Susan	personal		Creator			UNCCH	CDR	
Cupp, Timothy	personal		Creator			UNCCH	CDR	
Cupples, L	personal		Creator			UNCCH	CDR	
Cupples, L. Adrienne	personal		Creator			UNCCH	CDR	
Cupples, L Adrienne	personal		Creator			UNCCH	CDR	
Curcelli, Giulia	personal		Creator			UNCCH	CDR	
Cureton, Adam	personal		Creator			UNCCH	CDR	
Curhan, Gary C	personal		Creator			UNCCH	CDR	
Curiel, John	personal		Creator			UNCCH	CDR	
Curigliano, Giuseppe	personal		Creator			UNCCH	CDR	
Curley, Andrew Eric	personal		Creator			UNCCH	CDR	
Curnes, Nicole	personal		Creator			UNCCH	CDR	
Curphey, Richena E.	personal		Creator			UNCCH	CDR	
Curran, Alice E.	personal		Thesis advisor			UNCCH	CDR	
Curran, Joanne E	personal		Creator			UNCCH	CDR	
Curran, Kathryn	personal		Creator			UNCCH	CDR	
Curran, Patrick	personal		Thesis advisor			UNCCH	CDR	
Curran, Patrick J.	personal		Creator			UNCCH	CDR	
Currence, Phylicia	personal		Creator			UNCCH	CDR	
Current, Cynthia	personal		Thesis advisor			UNCCH	CDR	
Current, Cynthia A.	personal		Creator			UNCCH	CDR	
Currey, Shannon	personal		Creator			UNCCH	CDR	
Currie, Christopher John	personal		Creator			UNCCH	CDR	
Currie, Joshua David	personal		Creator			UNCCH	CDR	
Currie, Kevin J.	personal		Creator			UNCCH	CDR	
Currier, Brett	personal		Creator			UNCCH	CDR	
Currier, Jenna	personal		Creator			UNCCH	CDR	
Currier, Jenna M	personal		Creator			UNCCH	CDR	
Currin, Carolyn	personal		Thesis advisor			UNCCH	CDR	
Currin, Ellen	personal		Creator			UNCCH	CDR	
Currin, Kevin	personal		Creator			UNCCH	CDR	
Curry, Adam Charles	personal		Creator			UNCCH	CDR	
Curry, James	personal		Creator			UNCCH	CDR	
Curry, Marcus C.	personal		Creator			UNCCH	CDR	
Curtain, Tyler	personal		Thesis advisor			UNCCH	CDR	
Curtin, Kathleen Robin	personal		Creator			UNCCH	CDR	
Curtin, Laura	personal		Creator			UNCCH	CDR	
Curtin, Patricia A.	personal		Thesis advisor			UNCCH	CDR	
Curtis, Anne B.	personal		Creator			UNCCH	CDR	
Curtis, Jeffrey L	personal		Creator			UNCCH	CDR	
Curtis, Marie	personal		Creator			UNCCH	CDR	
Curtis, Peter	personal		Creator			UNCCH	CDR	
Curtis, Sean	personal		Creator			UNCCH	CDR	
Curtis, Sian	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Curtis, Siân	personal		Thesis advisor			UNCCH	CDR	
Curtis, Sîan	personal		Thesis advisor			UNCCH	CDR	
Curtis, Sian L	personal		Creator			UNCCH	CDR	
Curtis, Terra M.	personal		Creator			UNCCH	CDR	
Cusack, Corey Leigh	personal		Creator			UNCCH	CDR	
Cusack, James C., Jr.	personal		Creator			UNCCH	CDR	
Cushing, Amber L.	personal		Creator			UNCCH	CDR	
Cushman, Mark	personal		Creator			UNCCH	CDR	
Cushman, William C.	personal		Creator			UNCCH	CDR	
Cusick, Aaron M.	personal		Creator			UNCCH	CDR	
Cusick, Therese	personal		Creator			UNCCH	CDR	
Cussenot, Olivier	personal		Creator			UNCCH	CDR	
Cutbush, Stacey	personal		Creator			UNCCH	CDR	
Cutchin, Malcolm	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Cuthbertson, Carmen C.	personal		Creator			UNCCH	CDR	
Cutherell, Meghan	personal		Creator			UNCCH	CDR	
Cutrer, Elizabeth	personal		Creator			UNCCH	CDR	
Cu-Uvin, Susan	personal		Creator			UNCCH	CDR	
Cuviello, Matthew P.	personal		Creator			UNCCH	CDR	
Cvelich, Peter	personal		Creator			UNCCH	CDR	
Cvelich, Peter Kayes	personal		Creator			UNCCH	CDR	
Cvetkovich, Ann	personal		Thesis advisor			UNCCH	CDR	
Cykert, Samuel	personal		Creator			UNCCH	CDR	
Cylus, Rachel	personal		Creator			UNCCH	CDR	
Cyphert, Jaime Marie	personal		Creator			UNCCH	CDR	
Cyr, Douglas	personal		Creator;;;Thesis advisor			UNCCH	CDR	
Cyr, Michel	personal		Creator			UNCCH	CDR	
Cyranowski, Jill M	personal		Creator			UNCCH	CDR	
Cytron, Naomi	personal		Creator			UNCCH	CDR	
Czaplyski, William	personal		Author			UNCCH	CDR	
Czernuszewicz, Tomasz	personal		Creator			UNCCH	CDR	
Czernuszewicz, Tomasz J.	personal		Creator			UNCCH	CDR	
D'Agostino, Emma	personal		Creator			UNCCH	CDR	
D'Agostino, Ralph B	personal		Creator			UNCCH	CDR	
D'Alessandro, Donald	personal		Reviewer			UNCCH	CDR	
D'Alessio, Greg	personal		Composer			UNCCH	CDR	
D'Aloisio, Aimee Angela	personal		Creator			UNCCH	CDR	
D'Amato, Susan	personal		Creator			UNCCH	CDR	
D'Amato, Victor A.	personal		Creator			UNCCH	CDR	
