name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Logan, Robert R."	personal					ECU	ArchivesSpace	PersonCreator
"Lokalanzeiger, Berliner"	personal					ECU	ArchivesSpace	PersonCreator
"Lokey, T. Hamilton"	personal					ECU	ArchivesSpace	PersonCreator
"Lokken, Roy Norman, 1917-"	personal					ECU	ArchivesSpace	PersonCreator
"Long, Carl"	personal					ECU	ArchivesSpace	PersonCreator
"Long, Dallas B., Jr."	personal					ECU	ArchivesSpace	PersonCreator
"Long, Robert Bruce"	personal					ECU	ArchivesSpace	PersonCreator
"Loutrel, Louis F."	personal					ECU	ArchivesSpace	PersonCreator
"Lowrie, James Addison"	personal					ECU	ArchivesSpace	PersonCreator
"Loy, William H., III"	personal					ECU	ArchivesSpace	PersonCreator
"Lucier, Aaron"	personal					ECU	ArchivesSpace	PersonCreator
"Luehman, Earl A., 1918-"	personal					ECU	ArchivesSpace	PersonCreator
"Lynch, James P."	personal					ECU	ArchivesSpace	PersonCreator
"Lynn, Joseph"	personal					ECU	ArchivesSpace	PersonCreator
"Lyon, George W."	personal					ECU	ArchivesSpace	PersonCreator
"Lytle, Andrew (Andrew Nelson)"	personal					ECU	ArchivesSpace	PersonCreator
"Mabbett, Joseph E."	personal					ECU	ArchivesSpace	PersonCreator
"Mabe, Henderson D."	personal					ECU	ArchivesSpace	PersonCreator
"MacCracken, William P."	personal					ECU	ArchivesSpace	PersonCreator
"MacMillan, Oscar David"	personal					ECU	ArchivesSpace	PersonCreator
"Maginnis, Jack, 1904-1977"	personal					ECU	ArchivesSpace	PersonCreator
"Makuck, Peter Landers, Dr."	personal					ECU	ArchivesSpace	PersonCreator
"Malcolm, Everett Allen"	personal					ECU	ArchivesSpace	PersonCreator
"Mallison, James Clark"	personal					ECU	ArchivesSpace	PersonCreator
"Manly, Alex"	personal					ECU	ArchivesSpace	PersonCreator
"Manly, Caroline Sadgwar"	personal					ECU	ArchivesSpace	PersonCreator
"Mann, Mary Hoover Boyd"	personal					ECU	ArchivesSpace	PersonCreator
"Mann, Ruth"	personal					ECU	ArchivesSpace	PersonCreator
"Mannheim, Ralph (Ralph Frederick)"	personal					ECU	ArchivesSpace	PersonCreator
"Manning, Francis M."	personal					ECU	ArchivesSpace	PersonCreator
"Marble, Martha Mewborn"	personal					ECU	ArchivesSpace	PersonCreator
"Marek, Allen"	personal					ECU	ArchivesSpace	PersonCreator
"Mariner, Napoleon B."	personal					ECU	ArchivesSpace	PersonCreator
"Marion, Helen (Marcinskas)"	personal					ECU	ArchivesSpace	PersonCreator
"Marriott, Henry B."	personal					ECU	ArchivesSpace	PersonCreator
"Marrow, Jane Gregory, 1916-2006"	personal					ECU	ArchivesSpace	PersonCreator
"Marsh, William T."	personal					ECU	ArchivesSpace	PersonCreator
"Martin, Donald J."	personal					ECU	ArchivesSpace	PersonCreator
"Martin, John H."	personal					ECU	ArchivesSpace	PersonCreator
"Martin, Walter Francis, 1912-"	personal					ECU	ArchivesSpace	PersonCreator
"Martin, William B."	personal					ECU	ArchivesSpace	PersonCreator
"Martineau, David L."	personal					ECU	ArchivesSpace	PersonCreator
"Martin-Newsom, Frances"	personal					ECU	ArchivesSpace	PersonCreator
"Marvin, John K., Jr."	personal					ECU	ArchivesSpace	PersonCreator
"Mashburn, Gary Clayton"	personal					ECU	ArchivesSpace	PersonCreator
"Masters, Hilary (Hilary Thomas)"	personal					ECU	ArchivesSpace	PersonCreator
"Matthews, William (William Procter)"	personal					ECU	ArchivesSpace	PersonCreator
"Maxwell, A. J. (Allen Jay), b. 1873"	personal					ECU	ArchivesSpace	PersonCreator
"May, Robert"	personal					ECU	ArchivesSpace	PersonCreator
"May, Turner, 1801-1872"	personal					ECU	ArchivesSpace	PersonCreator
"Mayner, Joseph Kenneth"	personal					ECU	ArchivesSpace	PersonCreator
"Mayner, Joseph Thomas"	personal					ECU	ArchivesSpace	PersonCreator
"McAbee, Kenneth E."	personal					ECU	ArchivesSpace	PersonCreator
"McAfee, Thomas (James Thomas)"	personal					ECU	ArchivesSpace	PersonCreator
"McAlone, Thomas M."	personal					ECU	ArchivesSpace	PersonCreator
"McCain, Pearle"	personal					ECU	ArchivesSpace	PersonCreator
"McCallister, Chris"	personal					ECU	ArchivesSpace	PersonCreator
"McCallister, Rosebud Gaylord"	personal					ECU	ArchivesSpace	PersonCreator
"McCallum, Catherine Blanche"	personal					ECU	ArchivesSpace	PersonCreator
"McCluer, James H."	personal					ECU	ArchivesSpace	PersonCreator
"McCullers, Carson (Lula Carson Smith)"	personal					ECU	ArchivesSpace	PersonCreator
"McCulloh, Henry"	personal					ECU	ArchivesSpace	PersonCreator
"McDaniel, Julia Catherine (Julia Catherine ""Miss Kate"" McDaniel)"	personal					ECU	ArchivesSpace	PersonCreator
"McEachern, Edward Merritt"	personal					ECU	ArchivesSpace	PersonCreator
"McFarland, Andrew James"	personal					ECU	ArchivesSpace	PersonCreator
"McGee, Alan Marshall"	personal					ECU	ArchivesSpace	PersonCreator
"McGinnis, Knefler"	personal					ECU	ArchivesSpace	PersonCreator
"McGlohon, Donald C."	personal					ECU	ArchivesSpace	PersonCreator
"McGlohon, Loonis"	personal					ECU	ArchivesSpace	PersonCreator
"McGram, Thomas, U.S. Army, Major"	personal					ECU	ArchivesSpace	PersonCreator
"McGrew, Ellen Zukunft"	personal					ECU	ArchivesSpace	PersonCreator
"McHale, Tom (Thomas)"	personal					ECU	ArchivesSpace	PersonCreator
"McHugh, Heather"	personal					ECU	ArchivesSpace	PersonCreator
"McIntyre, Arthur G."	personal					ECU	ArchivesSpace	PersonCreator
"McIver, George Willcox, 1858-1947"	personal					ECU	ArchivesSpace	PersonCreator
"McKeel, B. S."	personal					ECU	ArchivesSpace	PersonCreator
"McKoy, William B."	personal					ECU	ArchivesSpace	PersonCreator
"McLellon, Waldron M."	personal					ECU	ArchivesSpace	PersonCreator
"McMillan, Douglas Moore"	personal					ECU	ArchivesSpace	PersonCreator
"McMillen, F.M."	personal					ECU	ArchivesSpace	PersonCreator
"McMullan, Philip S."	personal					ECU	ArchivesSpace	PersonCreator
"McMullan, Philip S., Mrs."	personal					ECU	ArchivesSpace	PersonCreator
"McNeill, Evelyn"	personal					ECU	ArchivesSpace	PersonCreator
"McNeill, George W."	personal					ECU	ArchivesSpace	PersonCreator
"McReynolds, William"	personal					ECU	ArchivesSpace	PersonCreator
"McWhorter, Davis Lee"	personal					ECU	ArchivesSpace	PersonCreator
"McWhorter, Thomas"	personal					ECU	ArchivesSpace	PersonCreator
"Mears, Charles E., U.S. Army, Major"	personal					ECU	ArchivesSpace	PersonCreator
"Menard, Kimberly J."	personal					ECU	ArchivesSpace	PersonCreator
"Merdinger, Charles J."	personal					ECU	ArchivesSpace	PersonCreator
"Meredith, William, Jr. (William Morris)"	personal					ECU	ArchivesSpace	PersonCreator
"Merrill, Louville H."	personal					ECU	ArchivesSpace	PersonCreator
"Merritt, Ruth Willard"	personal					ECU	ArchivesSpace	PersonCreator
"Mertz, James M."	personal					ECU	ArchivesSpace	PersonCreator
"Merwin, W. S. (William Stanley)"	personal					ECU	ArchivesSpace	PersonCreator
"Messer, John G."	personal					ECU	ArchivesSpace	PersonCreator
"Mewborn, Alvis"	personal					ECU	ArchivesSpace	PersonCreator
"Mewshaw, Michael"	personal					ECU	ArchivesSpace	PersonCreator
"Michaux, W.M. (Jr.)"	personal					ECU	ArchivesSpace	PersonCreator
"Middleton, Gordon"	personal					ECU	ArchivesSpace	PersonCreator
"Midgett, Thomas"	personal					ECU	ArchivesSpace	PersonCreator
"Midgett, Thomas C."	personal					ECU	ArchivesSpace	PersonCreator
"Mileto, Joseph A."	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Charles M."	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Dennis ""Denny"""	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Edward G."	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Felix"	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Harry Zellner"	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Richards T."	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Stephen F. (Stephen Franks), 1805-1873"	personal					ECU	ArchivesSpace	PersonCreator
"Miller, Terrence ""Terry"""	personal					ECU	ArchivesSpace	PersonCreator
"Mills, Hugh Harrison"	personal					ECU	ArchivesSpace	PersonCreator
"Mills, James H."	personal					ECU	ArchivesSpace	PersonCreator
"Mintz, William Decatur"	personal					ECU	ArchivesSpace	PersonCreator
"Mitchell, John, 1711-1768"	personal					ECU	ArchivesSpace	PersonCreator
"Mitchell, Samuel H."	personal					ECU	ArchivesSpace	PersonCreator
"Moen, Melody Hinds"	personal					ECU	ArchivesSpace	PersonCreator
"Monroe, Edwin Wall"	personal					ECU	ArchivesSpace	PersonCreator
"Montague, John"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Anne"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Augustus"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Donald"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Elizabeth"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Elizabeth Vann"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Helen G."	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Matt R."	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Merrill (Merrill Austin)"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Rachel Maxwell, 1890-1964"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Sarah Wahab"	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Thomas M."	personal					ECU	ArchivesSpace	PersonCreator
"Moore, Velma Beam"	personal					ECU	ArchivesSpace	PersonCreator
"Morecock, Helen R."	personal					ECU	ArchivesSpace	PersonCreator
"Morgan, Katie Owen"	personal					ECU	ArchivesSpace	PersonCreator
"Morgan, Robert"	personal					ECU	ArchivesSpace	PersonCreator
"Morin, Richard A."	personal					ECU	ArchivesSpace	PersonCreator
"Morris, Albert"	personal					ECU	ArchivesSpace	PersonCreator
"Morris, Annie"	personal					ECU	ArchivesSpace	PersonCreator
"Morris, Wright (Wright Marion)"	personal					ECU	ArchivesSpace	PersonCreator
"Morrison, George S."	personal					ECU	ArchivesSpace	PersonCreator
"Morrow, Calvin F."	personal					ECU	ArchivesSpace	PersonCreator
"Morrow, John H., MD, MPH"	personal					ECU	ArchivesSpace	PersonCreator
"Morrow, Mark (Mark E.)"	personal					ECU	ArchivesSpace	PersonCreator
"Moseley, Edward, 1682-1749"	personal					ECU	ArchivesSpace	PersonCreator
"Moskop, John"	personal					ECU	ArchivesSpace	PersonCreator
"Motl, Gerald P."	personal					ECU	ArchivesSpace	PersonCreator
"Moye, Jesse Rountree"	personal					ECU	ArchivesSpace	PersonCreator
"Mulholland, William J."	personal					ECU	ArchivesSpace	PersonCreator
"Munford, C. T."	personal					ECU	ArchivesSpace	PersonCreator
"Munson, Elmer B. (Barry)"	personal					ECU	ArchivesSpace	PersonCreator
"Murphy, Lucille MacCracken"	personal					ECU	ArchivesSpace	PersonCreator
"Murphy, Walter P., Jr."	personal					ECU	ArchivesSpace	PersonCreator
"Murphy, William L."	personal					ECU	ArchivesSpace	PersonCreator
"Murray, Katie, 1897-1982"	personal					ECU	ArchivesSpace	PersonCreator
"Murrell, Marion Vann"	personal					ECU	ArchivesSpace	PersonCreator
"Muse, Seth H."	personal					ECU	ArchivesSpace	PersonCreator
"Myott, Steve"	personal					ECU	ArchivesSpace	PersonCreator
"Naiwi, Joe"	personal					ECU	ArchivesSpace	PersonCreator
"Neely, Thomas Benjamin"	personal					ECU	ArchivesSpace	PersonCreator
"Nelson, Isabel Sue"	personal					ECU	ArchivesSpace	PersonCreator
"Neville, John D."	personal					ECU	ArchivesSpace	PersonCreator
"Newby, Thomas"	personal					ECU	ArchivesSpace	PersonCreator
"Newell, Hodge A."	personal					ECU	ArchivesSpace	PersonCreator
"Newell, Josephine E."	personal					ECU	ArchivesSpace	PersonCreator
"Newmann, Leo"	personal					ECU	ArchivesSpace	PersonCreator
"Newsom, James Long, Sr."	personal					ECU	ArchivesSpace	PersonCreator
"Newsom, John W."	personal					ECU	ArchivesSpace	PersonCreator
"Niblack, Albert P. (Albert Parker), 1859-1929"	personal					ECU	ArchivesSpace	PersonCreator
"Nichols, Theron T."	personal					ECU	ArchivesSpace	PersonCreator
"Nichols, William Augustus, 1818-1869"	personal					ECU	ArchivesSpace	PersonCreator
"Nicholson, Sue M."	personal					ECU	ArchivesSpace	PersonCreator
"Nicholson, William M."	personal					ECU	ArchivesSpace	PersonCreator
"Nischan, Bodo"	personal					ECU	ArchivesSpace	PersonCreator
"Nischan, Gerda"	personal					ECU	ArchivesSpace	PersonCreator
"Nobles, Joseph E."	personal					ECU	ArchivesSpace	PersonCreator
"Norman, Clarence E."	personal					ECU	ArchivesSpace	PersonCreator
"Norris, David A."	personal					ECU	ArchivesSpace	PersonCreator
"Oakman, H. A."	personal					ECU	ArchivesSpace	PersonCreator
"Oakman, Hiram A., U.S. Army, Lieutenant Colonel"	personal					ECU	ArchivesSpace	PersonCreator
"O'Brien, Madeline E. Landzert"	personal					ECU	ArchivesSpace	PersonCreator
"O'Brien, Timothy J."	personal					ECU	ArchivesSpace	PersonCreator
"O'Connell, James T."	personal					ECU	ArchivesSpace	PersonCreator
"O'Connor, Flannery (Mary Flannery)"	personal					ECU	ArchivesSpace	PersonCreator
"Oden, Augusta Lois"	personal					ECU	ArchivesSpace	PersonCreator
"Oden, John Henry (III)"	personal					ECU	ArchivesSpace	PersonCreator
"O'Hagan, Charles James"	personal					ECU	ArchivesSpace	PersonCreator
"Okuski, Henry"	personal					ECU	ArchivesSpace	PersonCreator
"Olds, Fred A."	personal					ECU	ArchivesSpace	PersonCreator
"Olson, Aaron"	personal					ECU	ArchivesSpace	PersonCreator
"Onachila, Thomas (Jr.)"	personal					ECU	ArchivesSpace	PersonCreator
"Ordess, Mary Louise (Brantley)"	personal					ECU	ArchivesSpace	PersonCreator
"Orr, Louis"	personal					ECU	ArchivesSpace	PersonCreator
"Orr, William M."	personal					ECU	ArchivesSpace	PersonCreator
"Osborn, William H. (William Henry), 1856-1921"	personal					ECU	ArchivesSpace	PersonCreator
"Owen, Richard H."	personal					ECU	ArchivesSpace	PersonCreator
"Owen, William D."	personal					ECU	ArchivesSpace	PersonCreator
"Paas, Walter"	personal					ECU	ArchivesSpace	PersonCreator
"Pace, Charles T."	personal					ECU	ArchivesSpace	PersonCreator
"Pace, Karl Busbee, 1888-1968"	personal					ECU	ArchivesSpace	PersonCreator
"Paddison, Richard Porson"	personal					ECU	ArchivesSpace	PersonCreator
"Palm, John W."	personal					ECU	ArchivesSpace	PersonCreator
"Palmer, John"	personal					ECU	ArchivesSpace	PersonCreator
"Palomris, Robert LeRoy"	personal					ECU	ArchivesSpace	PersonCreator
"Panhorst, Mari Hendrick Phillip"	personal					ECU	ArchivesSpace	PersonCreator
"Parham, Catherine, b. 1901"	personal					ECU	ArchivesSpace	PersonCreator
"Paris, John, 1809-1883"	personal					ECU	ArchivesSpace	PersonCreator
"Parker, Agnes"	personal					ECU	ArchivesSpace	PersonCreator
"Parker, Lee"	personal					ECU	ArchivesSpace	PersonCreator
"Parker, Lester"	personal					ECU	ArchivesSpace	PersonCreator
"Parker, Minnie B."	personal					ECU	ArchivesSpace	PersonCreator
"Parks, Sherman McDonald"	personal					ECU	ArchivesSpace	PersonCreator
"Parramore, Thomas C., Dr."	personal					ECU	ArchivesSpace	PersonCreator
"Parrott, George Fountain"	personal					ECU	ArchivesSpace	PersonCreator
"Parvin, William Augustus, 1840-1924"	personal					ECU	ArchivesSpace	PersonCreator
"Paschal, Herbert R. (Herbert Richard), 1927-1982"	personal					ECU	ArchivesSpace	PersonCreator
"Patterson, Carolyn"	personal					ECU	ArchivesSpace	PersonCreator
"Patterson, William A"	personal					ECU	ArchivesSpace	PersonCreator
"Pearce, Gary"	personal					ECU	ArchivesSpace	PersonCreator
"Pearsall, John"	personal					ECU	ArchivesSpace	PersonCreator
"Peart, Cecil J. (Cecil Jesse)"	personal					ECU	ArchivesSpace	PersonCreator
"Peel, Helen Keel"	personal					ECU	ArchivesSpace	PersonCreator
"Peel, James Woolard"	personal					ECU	ArchivesSpace	PersonCreator
"Peel, Jesse R., M.D."	personal					ECU	ArchivesSpace	PersonCreator
"Peele, J. C."	personal					ECU	ArchivesSpace	PersonCreator
"Peer , George E."	personal					ECU	ArchivesSpace	PersonCreator
"Peery, Charles V."	personal					ECU	ArchivesSpace	PersonCreator
"Peete, Charles H."	personal					ECU	ArchivesSpace	PersonCreator
"Pell, A. S. [Abijah S.], 8th Regiment U. S Colored Troops, Major"	personal					ECU	ArchivesSpace	PersonCreator
"Pendelton, Victoria Louise"	personal					ECU	ArchivesSpace	PersonCreator
"Pender, James, 1858-1926"	personal					ECU	ArchivesSpace	PersonCreator
"Penington, Lawrence"	personal					ECU	ArchivesSpace	PersonCreator
"Peralta, Juvencio Rocha"	personal					ECU	ArchivesSpace	PersonCreator
"Percy, Billups P."	personal					ECU	ArchivesSpace	PersonCreator
"Percy, Walker"	personal					ECU	ArchivesSpace	PersonCreator
"Percy, William Alexander"	personal					ECU	ArchivesSpace	PersonCreator
"Perkins, David E."	personal					ECU	ArchivesSpace	PersonCreator
"Perkins-Williams, Mary Lawrence"	personal					ECU	ArchivesSpace	PersonCreator
"Perry, Ernest Monroe"	personal					ECU	ArchivesSpace	PersonCreator
"Perry, Robert R."	personal					ECU	ArchivesSpace	PersonCreator
"Perry, William W."	personal					ECU	ArchivesSpace	PersonCreator
"Person, Alice Morgan, 1840-1943"	personal					ECU	ArchivesSpace	PersonCreator
"Person, B. Tom"	personal					ECU	ArchivesSpace	PersonCreator
"Person, Thomas A., 1874-1943"	personal					ECU	ArchivesSpace	PersonCreator
"Phelon, Henry Augustus"	personal					ECU	ArchivesSpace	PersonCreator
"Phelps, David S."	personal					ECU	ArchivesSpace	PersonCreator
"Phelps, John Mahlon, Dr."	personal					ECU	ArchivesSpace	PersonCreator
"Phillips, Wade H."	personal					ECU	ArchivesSpace	PersonCreator
"Pierce, Ovid Williams"	personal					ECU	ArchivesSpace	PersonCreator
"Pilgreen, Lillie Alma Faulkner"	personal					ECU	ArchivesSpace	PersonCreator
"Pilley, Claude F. (Jr.)"	personal					ECU	ArchivesSpace	PersonCreator
"Pinner, William R."	personal					ECU	ArchivesSpace	PersonCreator
"Pinnix, John Lawrence"	personal					ECU	ArchivesSpace	PersonCreator
"Pipkin, Philip, Col."	personal					ECU	ArchivesSpace	PersonCreator
"Pipkin, William Philip"	personal					ECU	ArchivesSpace	PersonCreator
"Pittman, Eborn S."	personal					ECU	ArchivesSpace	PersonCreator
"Pittman, Harold"	personal					ECU	ArchivesSpace	PersonCreator
"Pittman, Newsom Jones"	personal					ECU	ArchivesSpace	PersonCreator
"Plumley, Mansel"	personal					ECU	ArchivesSpace	PersonCreator
"Poisson, Frederick D."	personal					ECU	ArchivesSpace	PersonCreator
"Pollard, Eric W."	personal					ECU	ArchivesSpace	PersonCreator
"Pollock, James Basil ""J. B."""	personal					ECU	ArchivesSpace	PersonCreator
"Porter, John L. (John Luke), 1813-1893"	personal					ECU	ArchivesSpace	PersonCreator
"Porter, John Marion"	personal					ECU	ArchivesSpace	PersonCreator
"Porter, John R."	personal					ECU	ArchivesSpace	PersonCreator
"Porter, Katherine Anne  (Callie Russell)"	personal					ECU	ArchivesSpace	PersonCreator
"Powell, Joseph J. W."	personal					ECU	ArchivesSpace	PersonCreator
"Pratt, Jane, 1902-1981"	personal					ECU	ArchivesSpace	PersonCreator
"Pratt, Joseph Hyde, 1870-1942"	personal					ECU	ArchivesSpace	PersonCreator
"Prelewicz, Adrienne"	personal					ECU	ArchivesSpace	PersonCreator
"Prelewicz, Brenda Faulkner"	personal					ECU	ArchivesSpace	PersonCreator
"Preyer, Richardson"	personal					ECU	ArchivesSpace	PersonCreator
"Price, Clayton"	personal					ECU	ArchivesSpace	PersonCreator
"Price, Frank H., Jr."	personal					ECU	ArchivesSpace	PersonCreator
"Price, Jonathan"	personal					ECU	ArchivesSpace	PersonCreator
"Price, Reynolds (Edward Reynolds)"	personal					ECU	ArchivesSpace	PersonCreator
"Pritchard, Anna Jones"	personal					ECU	ArchivesSpace	PersonCreator
"Pritchett, John Albert"	personal					ECU	ArchivesSpace	PersonCreator
"Proctor, James K., III"	personal					ECU	ArchivesSpace	PersonCreator
"Prokopowicz, Gerald"	personal					ECU	ArchivesSpace	PersonCreator
"Puryear, Bennet"	personal					ECU	ArchivesSpace	PersonCreator
"Putnam, Paul Albert"	personal					ECU	ArchivesSpace	PersonCreator
"Quackenbush, Edgar"	personal					ECU	ArchivesSpace	PersonCreator
"Quackenbush, Robert S."	personal					ECU	ArchivesSpace	PersonCreator
"Quigless, Milton D."	personal					ECU	ArchivesSpace	PersonCreator
"Raby, James G."	personal					ECU	ArchivesSpace	PersonCreator
"Ragan, Fred D."	personal					ECU	ArchivesSpace	PersonCreator
"Ramsay, Alston, 1906-1975"	personal					ECU	ArchivesSpace	PersonCreator
"Ramsey, Herbert P."	personal					ECU	ArchivesSpace	PersonCreator
"Randolph, Paul V."	personal					ECU	ArchivesSpace	PersonCreator
"Rankin, E. R. (Edgar Ralph)"	personal					ECU	ArchivesSpace	PersonCreator
"Ransom, Eugene M."	personal					ECU	ArchivesSpace	PersonCreator
"Ransom, John Crowe"	personal					ECU	ArchivesSpace	PersonCreator
"Rawls, Kimberly"	personal					ECU	ArchivesSpace	PersonCreator
"Ray, Alan"	personal					ECU	ArchivesSpace	PersonCreator
"Raynor, Jerry"	personal					ECU	ArchivesSpace	PersonCreator
"Read, Charles William"	personal					ECU	ArchivesSpace	PersonCreator
"Redditt, Nina Belle"	personal					ECU	ArchivesSpace	PersonCreator
"Rees, James L."	personal					ECU	ArchivesSpace	PersonCreator
"Reese, Thomas Wilson"	personal					ECU	ArchivesSpace	PersonCreator
"Reid, Phillip F."	personal					ECU	ArchivesSpace	PersonCreator
"Reid, Sabrie Williams"	personal					ECU	ArchivesSpace	PersonCreator
"Reid, Whitelaw, 1837-1912"	personal					ECU	ArchivesSpace	PersonCreator
"Reitz, Beulah, b. 1893"	personal					ECU	ArchivesSpace	PersonCreator
"Resen, Larry"	personal					ECU	ArchivesSpace	PersonCreator
"Respess, Ransom"	personal					ECU	ArchivesSpace	PersonCreator
"Richardson, Amos H."	personal					ECU	ArchivesSpace	PersonCreator
"Richardson, James C."	personal					ECU	ArchivesSpace	PersonCreator
"Riddlebarger, Floyd E."	personal					ECU	ArchivesSpace	PersonCreator
"Rieve, Roland"	personal					ECU	ArchivesSpace	PersonCreator
"Riggs, John D."	personal					ECU	ArchivesSpace	PersonCreator
"Ripley, R.S. (Roswell Sabine), 1823-1887"	personal					ECU	ArchivesSpace	PersonCreator
"Rising, Walter A."	personal					ECU	ArchivesSpace	PersonCreator
"Ritter, F. A."	personal					ECU	ArchivesSpace	PersonCreator
"Rivers, Thomas W."	personal					ECU	ArchivesSpace	PersonCreator
"Rives, Blanche Hardee, 1887-1973"	personal					ECU	ArchivesSpace	PersonCreator
"Rives, James Redding, II"	personal					ECU	ArchivesSpace	PersonCreator
"Rives, Ralph Hardee"	personal					ECU	ArchivesSpace	PersonCreator
Robert Hailey	personal					ECU	ArchivesSpace	PersonCreator
"Roberts, Carson Abel"	personal					ECU	ArchivesSpace	PersonCreator
"Robeson, Raeford R."	personal					ECU	ArchivesSpace	PersonCreator
"Robie, Edward Dunham"	personal					ECU	ArchivesSpace	PersonCreator
"Robillard, Lawrence J."	personal					ECU	ArchivesSpace	PersonCreator
"Robinson, E."	personal					ECU	ArchivesSpace	PersonCreator
"Robinson, Lorraine Hale"	personal					ECU	ArchivesSpace	PersonCreator
"Robinson, Robert ""Bob"" Boyd , III"	personal					ECU	ArchivesSpace	PersonCreator
"Rodman, Penelope B."	personal					ECU	ArchivesSpace	PersonCreator
"Rodman, Will. B. (William Blount), 1817-1893"	personal					ECU	ArchivesSpace	PersonCreator
"Rodman, William Blount, 1862-1946"	personal					ECU	ArchivesSpace	PersonCreator
"Rodman, William Blount, 1889-1976"	personal					ECU	ArchivesSpace	PersonCreator
"Roe, John Septimus, 1797-1878"	personal					ECU	ArchivesSpace	PersonCreator
"Rogers, Donald C."	personal					ECU	ArchivesSpace	PersonCreator
"Rogers, Richard E."	personal					ECU	ArchivesSpace	PersonCreator
"Rogers, William"	personal					ECU	ArchivesSpace	PersonCreator
"Rood, Clinton G."	personal					ECU	ArchivesSpace	PersonCreator
"Root, Joel"	personal					ECU	ArchivesSpace	PersonCreator
"Rosell, Charles"	personal					ECU	ArchivesSpace	PersonCreator
"Rosenthal, Odeda"	personal					ECU	ArchivesSpace	PersonCreator
"Roth, Philip (Philip Milton)"	personal					ECU	ArchivesSpace	PersonCreator
"Rottet, Ralph Kaspar"	personal					ECU	ArchivesSpace	PersonCreator
"Rountree, George, 1855-1942"	personal					ECU	ArchivesSpace	PersonCreator
"Rountree, H. Horton (Herbert Horton)"	personal					ECU	ArchivesSpace	PersonCreator
"Rouse, Egbert Thomas, Sr."	personal					ECU	ArchivesSpace	PersonCreator
"Rowell, Samuel James, 1857-1927"	personal					ECU	ArchivesSpace	PersonCreator
"Rowen, William H."	personal					ECU	ArchivesSpace	PersonCreator
"Rowland, William H."	personal					ECU	ArchivesSpace	PersonCreator
"Rowney, J. Victor"	personal					ECU	ArchivesSpace	PersonCreator
"Rowse, Earl J., 1918-"	personal					ECU	ArchivesSpace	PersonCreator
"Ruder, Frederick J., 1917-"	personal					ECU	ArchivesSpace	PersonCreator
"Rue, Annie Jones"	personal					ECU	ArchivesSpace	PersonCreator
"Ruffin, Carrie"	personal					ECU	ArchivesSpace	PersonCreator
"Ruhe, William James"	personal					ECU	ArchivesSpace	PersonCreator
"Rumley, Henry Blount"	personal					ECU	ArchivesSpace	PersonCreator
"Runyan, Timothy"	personal					ECU	ArchivesSpace	PersonCreator
"Ruschenberger, W. S. W. (William Samuel Waithman), 1807-1895"	personal					ECU	ArchivesSpace	PersonCreator
"Rush, Alan S."	personal					ECU	ArchivesSpace	PersonCreator
"Rush, Charles W."	personal					ECU	ArchivesSpace	PersonCreator
"Sager, Frederick N."	personal					ECU	ArchivesSpace	PersonCreator
"Salisbury, Frank C."	personal					ECU	ArchivesSpace	PersonCreator
"Sanderlin, Elizabeth Poyner"	personal					ECU	ArchivesSpace	PersonCreator
"Sanders, Aggie Hodge"	personal					ECU	ArchivesSpace	PersonCreator
"Sanger, Frank M."	personal					ECU	ArchivesSpace	PersonCreator
"Sarton, May (Eleanore Marie )"	personal					ECU	ArchivesSpace	PersonCreator
"Savage, Elizabeth Evans"	personal					ECU	ArchivesSpace	PersonCreator
"Savage, Lindsay Stuart"	personal					ECU	ArchivesSpace	PersonCreator
"Savitt, Todd L."	personal					ECU	ArchivesSpace	PersonCreator
"Sawyer, John William"	personal					ECU	ArchivesSpace	PersonCreator
"Sawyer, Leonard D., Sr."	personal					ECU	ArchivesSpace	PersonCreator
"Scales, Alfred M. (Alfred Moore), 1827-1892"	personal					ECU	ArchivesSpace	PersonCreator
"Schack, William A."	personal					ECU	ArchivesSpace	PersonCreator
"Schenck, Nicholas W., 1830-1916"	personal					ECU	ArchivesSpace	PersonCreator
"Schild, Jean"	personal					ECU	ArchivesSpace	PersonCreator
"Schlobin, Roger C."	personal					ECU	ArchivesSpace	PersonCreator
"Schneider, Hattie Lou Cannon"	personal					ECU	ArchivesSpace	PersonCreator
"Schneller, Robert J."	personal					ECU	ArchivesSpace	PersonCreator
